"Date","Price","Open","High","Low","Vol.","Change %"
"10/20/2015","1,020.70","1,013.75","1,024.65","1,007.05","","0.67%"
"10/19/2015","1,013.95","1,017.25","1,021.50","1,010.40","","-0.36%"
"10/18/2015","1,017.60","1,017.90","1,017.90","1,015.25","","0.20%"
"10/16/2015","1,015.55","1,006.35","1,026.60","996.45","","0.92%"
"10/15/2015","1,006.30","1,000.30","1,008.05","987.35","","0.60%"
"10/14/2015","1,000.30","989.15","1,001.80","985.85","","1.13%"
"10/13/2015","989.10","989.50","999.25","979.25","","-0.05%"
"10/12/2015","989.55","978.30","1,003.15","978.25","","1.12%"
"10/11/2015","978.55","982.00","983.45","978.30","","-0.49%"
"10/09/2015","983.40","952.30","986.75","951.30","","3.28%"
"10/08/2015","952.20","947.20","958.60","933.55","","0.52%"
"10/07/2015","947.25","937.50","955.30","936.95","","1.05%"
"10/06/2015","937.45","917.05","943.75","913.70","","2.22%"
"10/05/2015","917.10","915.70","927.20","907.50","","0.20%"
"10/04/2015","915.25","911.15","915.40","910.70","","0.49%"
"10/02/2015","910.75","907.15","915.55","893.45","","0.39%"
"10/01/2015","907.20","907.95","918.20","901.45","","-0.06%"
"09/30/2015","907.75","915.75","928.40","906.75","","-0.86%"
"09/29/2015","915.65","917.10","921.80","899.95","","-0.17%"
"09/28/2015","917.20","949.25","949.70","916.35","","-3.38%"
"09/27/2015","949.30","948.65","951.60","948.20","","0.11%"
"09/25/2015","948.25","948.90","954.75","944.20","","-0.07%"
"09/24/2015","948.95","945.75","959.65","932.30","","0.32%"
"09/23/2015","945.95","936.25","946.80","928.10","","1.03%"
"09/22/2015","936.30","971.70","973.80","935.50","","-3.65%"
"09/21/2015","971.75","981.65","984.65","969.75","","-1.01%"
"09/20/2015","981.65","982.40","982.90","970.65","","-0.08%"
"09/18/2015","982.45","978.10","991.00","972.80","","0.43%"
"09/17/2015","978.20","973.50","988.55","961.00","","0.51%"
"09/16/2015","973.25","962.65","976.75","956.50","","1.12%"
"09/15/2015","962.45","957.45","964.40","949.50","","0.53%"
"09/14/2015","957.35","968.50","973.85","952.15","","-1.17%"
"09/13/2015","968.70","966.80","969.70","966.35","","-0.23%"
"09/11/2015","970.95","982.80","986.60","959.50","","-1.21%"
"09/10/2015","982.80","983.65","992.70","977.45","","-0.09%"
"09/09/2015","983.70","1,005.75","1,011.05","980.15","","-2.18%"
"09/08/2015","1,005.65","989.85","1,011.80","987.15","","1.57%"
"09/07/2015","990.15","988.95","995.60","980.40","","-0.06%"
"09/06/2015","990.70","992.45","994.35","990.65","","-0.04%"
"09/04/2015","991.10","1,010.00","1,010.90","990.45","","-1.86%"
"09/03/2015","1,009.90","1,014.45","1,023.90","1,002.95","","-0.45%"
"09/02/2015","1,014.50","1,006.85","1,017.80","1,001.20","","0.74%"
"09/01/2015","1,007.00","1,007.45","1,017.55","998.80","","-0.03%"
"08/31/2015","1,007.35","1,012.65","1,014.40","999.55","","-0.51%"
"08/30/2015","1,012.55","1,016.90","1,017.30","1,012.55","","-0.59%"
"08/28/2015","1,018.60","1,008.80","1,026.30","998.90","","0.94%"
"08/27/2015","1,009.10","984.70","1,009.20","984.70","","2.46%"
"08/26/2015","984.90","982.35","987.50","970.50","","0.25%"
"08/25/2015","982.40","973.25","1,002.15","970.80","","0.93%"
"08/24/2015","973.35","1,024.35","1,024.35","973.20","","-4.94%"
"08/23/2015","1,023.95","1,024.40","1,029.00","1,021.70","","0.41%"
"08/21/2015","1,019.80","1,032.75","1,038.30","1,016.55","","-1.27%"
"08/20/2015","1,032.90","1,012.55","1,035.80","1,012.55","","2.01%"
"08/19/2015","1,012.50","995.00","1,016.80","988.50","","1.76%"
"08/18/2015","994.95","998.50","1,001.35","981.05","","-0.39%"
"08/17/2015","998.80","993.35","1,001.30","989.60","","0.54%"
"08/16/2015","993.45","991.90","994.65","991.20","","0.07%"
"08/14/2015","992.75","991.25","1,003.60","987.15","","0.16%"
"08/13/2015","991.15","1,001.05","1,003.10","988.20","","-0.95%"
"08/12/2015","1,000.65","988.45","1,006.90","978.90","","1.30%"
"08/11/2015","987.80","986.65","1,001.75","975.25","","0.12%"
"08/10/2015","986.60","958.25","991.75","956.70","","3.01%"
"08/09/2015","957.75","961.80","962.05","957.75","","-0.56%"
"08/07/2015","963.10","952.90","966.45","946.45","","1.08%"
"08/06/2015","952.80","950.10","957.80","946.35","","0.29%"
"08/05/2015","950.05","950.95","956.10","947.25","","-0.11%"
"08/04/2015","951.10","956.40","961.45","945.45","","-0.55%"
"08/03/2015","956.35","985.25","985.75","956.35","","-2.91%"
"08/02/2015","985.05","983.40","986.45","982.70","","0.09%"
"07/31/2015","984.15","991.80","995.80","973.75","","-0.77%"
"07/30/2015","991.80","988.25","994.35","978.65","","0.34%"
"07/29/2015","988.45","984.45","989.90","977.70","","0.41%"
"07/28/2015","984.40","983.05","987.15","976.95","","0.15%"
"07/27/2015","982.95","988.55","992.55","976.00","","-0.56%"
"07/26/2015","988.45","987.55","988.90","984.15","","0.03%"
"07/24/2015","988.15","981.55","990.45","969.30","","0.65%"
"07/23/2015","981.80","984.50","999.50","974.10","","-0.30%"
"07/22/2015","984.75","974.75","985.70","961.95","","1.02%"
"07/21/2015","974.85","973.80","993.45","966.40","","0.15%"
"07/20/2015","973.40","996.45","997.10","947.35","","-2.29%"
"07/19/2015","996.25","995.55","996.75","993.05","","0.22%"
"07/17/2015","994.05","1,009.80","1,010.05","993.60","","-1.55%"
"07/16/2015","1,009.75","1,021.50","1,021.50","1,006.30","","-1.12%"
"07/15/2015","1,021.20","1,028.15","1,031.75","1,014.75","","-0.68%"
"07/14/2015","1,028.20","1,034.60","1,036.55","1,025.90","","-0.58%"
"07/13/2015","1,034.15","1,031.65","1,037.85","1,021.25","","0.20%"
"07/12/2015","1,032.05","1,031.55","1,035.85","1,031.20","","-0.11%"
"07/10/2015","1,033.15","1,022.55","1,039.40","1,022.20","","1.03%"
"07/09/2015","1,022.65","1,025.40","1,041.25","1,021.10","","-0.29%"
"07/08/2015","1,025.60","1,032.55","1,038.70","1,010.95","","-0.66%"
"07/07/2015","1,032.45","1,064.10","1,069.65","1,027.55","","-3.00%"
"07/06/2015","1,064.40","1,080.75","1,081.45","1,049.10","","-1.52%"
"07/05/2015","1,080.85","1,088.85","1,088.90","1,080.20","","-0.30%"
"07/03/2015","1,084.05","1,083.55","1,087.40","1,082.15","","-0.05%"
"07/02/2015","1,084.55","1,083.50","1,087.50","1,075.05","","0.09%"
"07/01/2015","1,083.55","1,076.70","1,090.90","1,076.70","","0.39%"
"06/30/2015","1,079.35","1,082.65","1,087.15","1,075.70","","-0.30%"
"06/29/2015","1,082.55","1,081.60","1,086.45","1,068.50","","0.10%"
"06/28/2015","1,081.45","1,083.20","1,096.65","1,081.45","","-0.24%"
"06/26/2015","1,084.10","1,083.55","1,084.75","1,071.50","","0.01%"
"06/25/2015","1,084.00","1,075.05","1,087.25","1,072.25","","0.80%"
"06/24/2015","1,075.35","1,068.50","1,076.70","1,064.85","","0.59%"
"06/23/2015","1,069.00","1,063.35","1,075.15","1,061.05","","0.54%"
"06/22/2015","1,063.30","1,082.95","1,083.85","1,058.80","","-1.80%"
"06/21/2015","1,082.75","1,085.05","1,085.85","1,082.25","","-0.18%"
"06/19/2015","1,084.70","1,084.55","1,089.10","1,082.05","","0.02%"
"06/18/2015","1,084.45","1,081.95","1,096.10","1,079.30","","0.22%"
"06/17/2015","1,082.05","1,080.30","1,086.20","1,071.80","","0.15%"
"06/16/2015","1,080.45","1,088.50","1,094.35","1,078.30","","-0.73%"
"06/15/2015","1,088.45","1,097.55","1,097.55","1,077.15","","-0.84%"
"06/14/2015","1,097.65","1,098.05","1,099.25","1,095.30","","0.24%"
"06/12/2015","1,095.00","1,107.55","1,107.65","1,094.35","","-1.14%"
"06/11/2015","1,107.65","1,114.70","1,117.10","1,101.65","","-0.62%"
"06/10/2015","1,114.55","1,109.00","1,119.50","1,105.85","","0.49%"
"06/09/2015","1,109.10","1,102.95","1,114.90","1,102.45","","0.58%"
"06/08/2015","1,102.75","1,094.40","1,103.90","1,094.30","","0.78%"
"06/07/2015","1,094.25","1,097.05","1,097.05","1,094.25","","-0.17%"
"06/05/2015","1,096.10","1,100.95","1,101.05","1,088.55","","-0.45%"
"06/04/2015","1,101.00","1,105.25","1,109.30","1,095.50","","-0.37%"
"06/03/2015","1,105.05","1,113.40","1,116.95","1,100.80","","-0.75%"
"06/02/2015","1,113.35","1,104.40","1,114.80","1,101.35","","0.81%"
"06/01/2015","1,104.35","1,111.45","1,123.95","1,102.90","","-0.65%"
"05/31/2015","1,111.55","1,112.70","1,113.95","1,110.55","","-0.08%"
"05/29/2015","1,112.40","1,118.25","1,119.80","1,111.05","","-0.51%"
"05/28/2015","1,118.15","1,119.75","1,127.35","1,108.95","","-0.14%"
"05/27/2015","1,119.75","1,126.45","1,131.05","1,115.65","","-0.60%"
"05/26/2015","1,126.50","1,149.10","1,149.90","1,123.20","","-1.96%"
"05/25/2015","1,149.05","1,145.45","1,152.25","1,144.05","","0.34%"
"05/24/2015","1,145.15","1,147.20","1,147.20","1,144.50","","-0.16%"
"05/22/2015","1,146.95","1,154.35","1,161.70","1,144.55","","-0.68%"
"05/21/2015","1,154.75","1,156.20","1,159.65","1,145.75","","-0.12%"
"05/20/2015","1,156.10","1,153.65","1,160.55","1,148.20","","0.20%"
"05/19/2015","1,153.80","1,174.25","1,174.30","1,147.85","","-1.75%"
"05/18/2015","1,174.30","1,167.85","1,179.60","1,164.05","","0.59%"
"05/17/2015","1,167.45","1,169.30","1,170.45","1,167.25","","-0.11%"
"05/15/2015","1,168.70","1,159.35","1,172.80","1,150.90","","0.80%"
"05/14/2015","1,159.40","1,147.30","1,166.45","1,147.00","","1.04%"
"05/13/2015","1,147.50","1,132.50","1,153.05","1,130.10","","1.28%"
"05/12/2015","1,133.05","1,126.60","1,141.50","1,126.25","","0.62%"
"05/11/2015","1,126.10","1,142.15","1,143.20","1,122.60","","-1.40%"
"05/10/2015","1,142.05","1,142.05","1,143.40","1,140.95","","0.03%"
"05/08/2015","1,141.75","1,132.65","1,145.50","1,130.60","","0.81%"
"05/07/2015","1,132.55","1,143.05","1,144.65","1,130.35","","-0.99%"
"05/06/2015","1,143.85","1,148.55","1,150.75","1,136.65","","-0.40%"
"05/05/2015","1,148.40","1,148.25","1,157.35","1,142.60","","0.01%"
"05/04/2015","1,148.30","1,129.55","1,154.30","1,129.15","","1.69%"
"05/03/2015","1,129.20","1,129.95","1,131.10","1,128.35","","-0.19%"
"05/01/2015","1,131.40","1,142.40","1,145.50","1,126.40","","-0.96%"
"04/30/2015","1,142.35","1,153.05","1,156.15","1,131.30","","-0.96%"
"04/29/2015","1,153.45","1,155.85","1,162.90","1,151.15","","-0.20%"
"04/28/2015","1,155.80","1,142.75","1,160.95","1,140.60","","1.14%"
"04/27/2015","1,142.75","1,123.50","1,154.55","1,117.95","","1.67%"
"04/26/2015","1,124.00","1,126.30","1,126.30","1,123.75","","0.01%"
"04/24/2015","1,123.85","1,136.25","1,138.20","1,118.60","","-1.10%"
"04/23/2015","1,136.35","1,132.60","1,139.85","1,126.50","","0.34%"
"04/22/2015","1,132.55","1,149.65","1,150.65","1,129.00","","-1.48%"
"04/21/2015","1,149.60","1,150.25","1,159.70","1,145.50","","-0.05%"
"04/20/2015","1,150.20","1,173.40","1,174.20","1,144.05","","-1.96%"
"04/19/2015","1,173.25","1,170.75","1,174.25","1,170.75","","0.12%"
"04/17/2015","1,171.90","1,161.90","1,172.50","1,160.00","","0.86%"
"04/16/2015","1,161.95","1,164.20","1,174.85","1,153.65","","-0.20%"
"04/15/2015","1,164.25","1,153.30","1,164.75","1,147.10","","0.95%"
"04/14/2015","1,153.25","1,155.10","1,160.65","1,141.35","","-0.16%"
"04/13/2015","1,155.15","1,174.55","1,175.10","1,149.20","","-1.65%"
"04/12/2015","1,174.50","1,172.60","1,175.30","1,172.60","","0.08%"
"04/10/2015","1,173.60","1,156.80","1,177.65","1,156.45","","1.47%"
"04/09/2015","1,156.55","1,163.85","1,166.90","1,155.50","","-0.67%"
"04/08/2015","1,164.30","1,170.60","1,177.95","1,161.30","","-0.49%"
"04/07/2015","1,170.05","1,174.75","1,175.85","1,165.10","","-0.41%"
"04/06/2015","1,174.90","1,174.70","1,187.95","1,172.50","","0.00%"
"04/05/2015","1,174.85","1,162.60","1,174.90","1,162.45","","1.67%"
"04/02/2015","1,155.50","1,161.65","1,165.85","1,150.60","","-0.49%"
"04/01/2015","1,161.20","1,139.60","1,169.05","1,133.20","","1.90%"
"03/31/2015","1,139.55","1,120.10","1,144.60","1,115.35","","1.75%"
"03/30/2015","1,119.90","1,138.60","1,138.80","1,114.85","","-1.65%"
"03/29/2015","1,138.65","1,140.70","1,141.05","1,136.40","","-0.03%"
"03/27/2015","1,138.95","1,152.90","1,153.90","1,137.60","","-1.22%"
"03/26/2015","1,153.00","1,143.70","1,163.50","1,142.65","","0.86%"
"03/25/2015","1,143.20","1,138.75","1,151.45","1,135.15","","0.38%"
"03/24/2015","1,138.85","1,146.65","1,147.60","1,132.45","","-0.67%"
"03/23/2015","1,146.50","1,140.70","1,149.45","1,134.25","","0.52%"
"03/22/2015","1,140.55","1,137.25","1,140.75","1,134.95","","0.25%"
"03/20/2015","1,137.65","1,123.55","1,143.85","1,119.40","","1.25%"
"03/19/2015","1,123.60","1,125.10","1,132.90","1,111.70","","-0.13%"
"03/18/2015","1,125.05","1,093.75","1,125.30","1,087.65","","2.80%"
"03/17/2015","1,094.45","1,107.75","1,109.35","1,087.10","","-1.24%"
"03/16/2015","1,108.15","1,116.70","1,121.40","1,105.05","","-0.76%"
"03/15/2015","1,116.65","1,118.60","1,119.10","1,114.15","","-0.04%"
"03/13/2015","1,117.05","1,117.65","1,124.35","1,113.25","","-0.04%"
"03/12/2015","1,117.55","1,122.00","1,131.70","1,112.45","","-0.34%"
"03/11/2015","1,121.40","1,130.25","1,136.75","1,113.80","","-0.81%"
"03/10/2015","1,130.55","1,147.60","1,148.90","1,128.25","","-1.48%"
"03/09/2015","1,147.50","1,158.30","1,159.00","1,146.40","","-0.96%"
"03/08/2015","1,158.60","1,161.15","1,161.60","1,158.60","","-0.17%"
"03/06/2015","1,160.60","1,181.15","1,183.15","1,156.85","","-1.77%"
"03/05/2015","1,181.55","1,183.60","1,192.45","1,178.10","","-0.18%"
"03/04/2015","1,183.70","1,186.25","1,188.05","1,175.35","","-0.23%"
"03/03/2015","1,186.45","1,187.15","1,196.80","1,177.55","","-0.08%"
"03/02/2015","1,187.40","1,184.80","1,193.65","1,182.80","","0.22%"
"03/01/2015","1,184.85","1,185.55","1,186.20","1,184.15","","-0.32%"
"02/27/2015","1,188.70","1,177.75","1,191.45","1,167.15","","0.92%"
"02/26/2015","1,177.85","1,173.75","1,192.45","1,171.15","","0.32%"
"02/25/2015","1,174.15","1,167.05","1,177.25","1,164.15","","0.46%"
"02/24/2015","1,168.80","1,164.95","1,170.00","1,155.10","","0.33%"
"02/23/2015","1,165.00","1,165.40","1,172.50","1,155.70","","-0.02%"
"02/22/2015","1,165.25","1,166.70","1,166.70","1,163.55","","0.07%"
"02/20/2015","1,164.45","1,172.25","1,175.15","1,156.65","","-0.67%"
"02/19/2015","1,172.30","1,173.25","1,184.75","1,164.15","","-0.09%"
"02/18/2015","1,173.35","1,181.80","1,183.35","1,163.10","","-0.71%"
"02/17/2015","1,181.75","1,208.25","1,210.10","1,168.75","","-2.21%"
"02/16/2015","1,208.40","1,210.40","1,217.55","1,204.35","","-0.14%"
"02/15/2015","1,210.05","1,208.20","1,210.85","1,208.20","","0.16%"
"02/13/2015","1,208.15","1,200.85","1,214.90","1,196.75","","0.59%"
"02/12/2015","1,201.10","1,198.10","1,207.35","1,194.25","","0.23%"
"02/11/2015","1,198.40","1,207.60","1,214.05","1,193.20","","-0.77%"
"02/10/2015","1,207.75","1,218.95","1,225.60","1,204.80","","-0.96%"
"02/09/2015","1,219.40","1,228.55","1,231.35","1,210.20","","-0.75%"
"02/08/2015","1,228.60","1,225.45","1,228.90","1,224.40","","0.39%"
"02/06/2015","1,223.85","1,250.75","1,258.55","1,220.15","","-2.21%"
"02/05/2015","1,251.55","1,244.65","1,257.55","1,230.55","","0.56%"
"02/04/2015","1,244.60","1,234.60","1,247.60","1,231.65","","0.81%"
"02/03/2015","1,234.65","1,230.35","1,242.60","1,223.05","","0.35%"
"02/02/2015","1,230.30","1,237.85","1,241.95","1,223.80","","-0.60%"
"02/01/2015","1,237.75","1,240.45","1,240.45","1,236.75","","-0.25%"
"01/30/2015","1,240.90","1,226.60","1,243.85","1,217.70","","1.11%"
"01/29/2015","1,227.25","1,256.85","1,257.65","1,212.65","","-2.35%"
"01/28/2015","1,256.80","1,265.90","1,267.60","1,252.45","","-0.71%"
"01/27/2015","1,265.85","1,253.50","1,271.30","1,248.05","","0.99%"
"01/26/2015","1,253.45","1,275.85","1,278.85","1,247.00","","-1.69%"
"01/25/2015","1,275.05","1,271.00","1,275.10","1,266.55","","0.47%"
"01/23/2015","1,269.10","1,282.95","1,283.05","1,265.70","","-1.06%"
"01/22/2015","1,282.75","1,273.35","1,290.15","1,270.05","","0.80%"
"01/21/2015","1,272.60","1,278.95","1,289.35","1,270.75","","-0.47%"
"01/20/2015","1,278.55","1,263.45","1,288.85","1,261.75","","1.20%"
"01/19/2015","1,263.40","1,265.45","1,270.95","1,261.90","","-0.15%"
"01/18/2015","1,265.30","1,271.70","1,273.20","1,265.30","","-0.26%"
"01/16/2015","1,268.65","1,260.20","1,272.20","1,254.30","","0.69%"
"01/15/2015","1,259.90","1,235.15","1,267.05","1,230.40","","2.00%"
"01/14/2015","1,235.20","1,244.55","1,248.65","1,227.65","","-0.75%"
"01/13/2015","1,244.50","1,239.30","1,249.30","1,237.50","","0.42%"
"01/12/2015","1,239.25","1,234.45","1,246.40","1,227.25","","0.39%"
"01/11/2015","1,234.40","1,231.15","1,234.65","1,231.15","","0.05%"
"01/09/2015","1,233.75","1,220.20","1,233.95","1,219.80","","1.10%"
"01/08/2015","1,220.30","1,220.35","1,227.75","1,216.00","","-0.03%"
"01/07/2015","1,220.65","1,219.75","1,224.75","1,214.80","","0.08%"
"01/06/2015","1,219.65","1,212.90","1,228.90","1,209.30","","0.55%"
"01/05/2015","1,212.95","1,201.75","1,219.10","1,199.50","","0.91%"
"01/04/2015","1,202.00","1,202.20","1,205.00","1,197.50","","-0.10%"
"01/02/2015","1,203.20","1,213.65","1,215.60","1,187.90","","-0.84%"
"01/01/2015","1,213.40","1,209.50","1,213.70","1,209.10","","0.35%"
"12/31/2014","1,209.15","1,217.85","1,220.45","1,203.75","","-0.72%"
"12/30/2014","1,217.90","1,203.95","1,223.90","1,201.65","","1.19%"
"12/29/2014","1,203.60","1,214.55","1,220.95","1,195.20","","-0.91%"
"12/28/2014","1,214.60","1,217.85","1,218.15","1,214.60","","-0.13%"
"12/26/2014","1,216.15","1,192.75","1,219.40","1,192.00","","1.95%"
"12/25/2014","1,192.90","1,190.15","1,192.90","1,190.15","","0.23%"
"12/24/2014","1,190.15","1,192.45","1,193.45","1,185.80","","-0.23%"
"12/23/2014","1,192.85","1,179.80","1,194.20","1,179.60","","1.10%"
"12/22/2014","1,179.90","1,196.95","1,203.20","1,176.00","","-1.43%"
"12/21/2014","1,197.00","1,196.80","1,198.05","1,195.35","","0.02%"
"12/19/2014","1,196.80","1,198.25","1,203.70","1,195.40","","-0.19%"
"12/18/2014","1,199.10","1,195.45","1,214.85","1,194.10","","0.33%"
"12/17/2014","1,195.15","1,202.85","1,206.55","1,189.70","","-0.63%"
"12/16/2014","1,202.70","1,212.75","1,227.45","1,195.05","","-0.85%"
"12/15/2014","1,212.95","1,229.75","1,231.60","1,207.30","","-1.35%"
"12/14/2014","1,229.60","1,230.00","1,231.75","1,228.00","","-0.03%"
"12/12/2014","1,230.00","1,241.05","1,244.60","1,225.85","","-0.91%"
"12/11/2014","1,241.35","1,246.35","1,252.60","1,231.60","","-0.41%"
"12/10/2014","1,246.50","1,248.05","1,254.60","1,239.15","","-0.13%"
"12/09/2014","1,248.10","1,231.95","1,256.25","1,223.35","","1.27%"
"12/08/2014","1,232.50","1,222.15","1,237.85","1,220.75","","0.81%"
"12/07/2014","1,222.55","1,224.00","1,224.10","1,220.00","","-0.12%"
"12/05/2014","1,224.00","1,235.80","1,240.25","1,219.25","","-0.96%"
"12/04/2014","1,235.85","1,224.60","1,246.30","1,223.30","","0.93%"
"12/03/2014","1,224.50","1,217.70","1,233.75","1,213.10","","0.55%"
"12/02/2014","1,217.80","1,227.40","1,233.25","1,212.70","","-0.74%"
"12/01/2014","1,226.90","1,188.95","1,247.55","1,184.15","","3.11%"
"11/30/2014","1,189.85","1,201.05","1,201.15","1,183.05","","-0.90%"
"11/28/2014","1,200.70","1,215.80","1,220.40","1,200.05","","-1.26%"
"11/27/2014","1,216.00","1,228.95","1,228.95","1,214.10","","-1.06%"
"11/26/2014","1,229.00","1,222.85","1,230.35","1,219.05","","0.49%"
"11/25/2014","1,222.95","1,207.80","1,226.35","1,205.30","","1.25%"
"11/24/2014","1,207.85","1,223.45","1,228.85","1,200.65","","-1.27%"
"11/23/2014","1,223.40","1,225.95","1,226.45","1,223.10","","-0.30%"
"11/21/2014","1,227.10","1,206.75","1,234.60","1,206.40","","1.69%"
"11/20/2014","1,206.70","1,189.05","1,213.65","1,182.35","","1.45%"
"11/19/2014","1,189.45","1,203.45","1,209.65","1,181.60","","-1.17%"
"11/18/2014","1,203.50","1,201.85","1,216.20","1,198.75","","0.13%"
